id,predicted
0,13.68307635657473
1,9.071705999064566
2,8.868391939676709
3,12.31964426186001
4,12.871914123207134
5,8.227797069871258
6,8.969244184948025
7,13.775457068907226
8,11.51991337613158
9,8.499562225746487
10,9.67334407931435
11,14.31951671881339
12,9.071705999064566
13,8.868391939676709
14,12.31964426186001
15,12.871914123207134
16,8.227797069871258
17,8.969244184948025
18,13.775457068907226
19,11.51991337613158
20,8.499562225746487
21,9.67334407931435
22,14.31951671881339
23,15.075211753429983
24,8.868391939676709
25,12.31964426186001
26,12.871914123207134
27,8.227797069871258
28,8.969244184948025
29,13.775457068907226
30,11.51991337613158
31,8.499562225746487
32,9.67334407931435
33,14.31951671881339
34,15.075211753429983
35,11.677322808460135
36,12.31964426186001
37,12.871914123207134
38,8.227797069871258
39,8.969244184948025
40,13.775457068907226
41,11.51991337613158
42,8.499562225746487
43,9.67334407931435
44,14.31951671881339
45,15.075211753429983
46,11.677322808460133
47,13.149731086454459
48,12.871914123207134
49,8.227797069871258
50,8.969244184948025
51,13.775457068907226
52,11.51991337613158
53,8.499562225746487
54,9.67334407931435
55,14.31951671881339
56,15.075211753429983
57,11.677322808460133
58,13.149731086454459
59,15.88283821649236
60,8.227797069871258
61,8.969244184948025
62,13.775457068907226
63,11.51991337613158
64,8.499562225746487
65,9.67334407931435
66,14.31951671881339
67,15.075211753429983
68,11.677322808460133
69,13.149731086454459
70,15.88283821649236
71,16.427684028378025
72,8.969244184948025
73,13.775457068907226
74,11.51991337613158
75,8.499562225746487
76,9.67334407931435
77,14.31951671881339
78,15.075211753429983
79,11.677322808460133
80,13.149731086454459
81,15.88283821649236
82,16.427684028378025
83,12.840124313666289
84,13.775457068907226
85,11.51991337613158
86,8.499562225746487
87,9.67334407931435
88,14.31951671881339
89,15.075211753429983
90,11.677322808460133
91,13.149731086454459
92,15.882838216492363
93,16.427684028378025
94,12.84012431366629
95,11.24677988608586
96,11.51991337613158
97,8.499562225746487
98,9.67334407931435
99,14.31951671881339
100,15.075211753429983
101,11.677322808460133
102,13.149731086454459
103,15.882838216492363
104,16.427684028378025
105,12.84012431366629
106,11.24677988608586
107,17.79007745983582
108,8.499562225746487
109,9.67334407931435
110,14.31951671881339
111,15.075211753429983
112,11.677322808460133
113,13.149731086454459
114,15.882838216492363
115,16.427684028378025
116,12.84012431366629
117,11.24677988608586
118,17.79007745983582
119,17.60709975626171
120,9.67334407931435
121,14.31951671881339
122,15.075211753429983
123,11.677322808460133
124,13.149731086454459
125,15.882838216492363
126,16.427684028378025
127,12.84012431366629
128,11.24677988608586
129,17.79007745983582
130,17.60709975626171
131,14.294862077609036
132,14.31951671881339
133,15.075211753429983
134,11.677322808460133
135,13.149731086454459
136,15.882838216492363
137,16.427684028378025
138,12.84012431366629
139,11.24677988608586
140,17.790077459835825
141,17.607099756261714
142,14.29486207760904
143,11.417370350252455
144,15.075211753429983
145,11.677322808460133
146,13.149731086454459
147,15.882838216492363
148,16.427684028378025
149,12.84012431366629
150,11.24677988608586
151,17.790077459835825
152,17.607099756261714
153,14.29486207760904
154,11.417370350252455
155,16.066450655254766
156,11.677322808460133
157,13.149731086454459
158,15.882838216492363
159,16.427684028378025
160,12.84012431366629
161,11.24677988608586
162,17.790077459835825
163,17.607099756261714
164,14.29486207760904
165,11.417370350252455
166,16.066450655254766
167,17.71065702309753
168,13.149731086454459
169,15.882838216492363
170,16.427684028378025
171,12.84012431366629
172,11.24677988608586
173,17.790077459835825
174,17.607099756261714
175,14.29486207760904
176,11.417370350252455
177,16.066450655254766
178,17.71065702309753
179,13.811828073389211
180,15.882838216492363
181,16.427684028378025
182,12.84012431366629
183,11.24677988608586
184,17.790077459835825
185,17.607099756261714
186,14.29486207760904
187,11.417370350252455
188,16.066450655254762
189,17.71065702309753
190,13.811828073389211
191,16.055581819349566
192,16.427684028378025
193,12.84012431366629
194,11.24677988608586
195,17.790077459835825
196,17.607099756261714
197,14.29486207760904
198,11.417370350252455
199,16.066450655254762
200,17.71065702309753
201,13.811828073389211
202,16.055581819349566
203,13.464819746093369
204,12.84012431366629
205,11.24677988608586
206,17.790077459835825
207,17.607099756261714
208,14.29486207760904
209,11.417370350252455
210,16.066450655254762
211,17.71065702309753
212,13.811828073389211
213,16.055581819349566
214,13.464819746093369
215,14.4568188695383
216,11.24677988608586
217,17.790077459835825
218,17.607099756261714
219,14.29486207760904
220,11.417370350252455
221,16.066450655254762
222,17.71065702309753
223,13.811828073389211
224,16.055581819349566
225,13.464819746093369
226,14.4568188695383
227,17.790077459835825
228,17.607099756261714
229,14.29486207760904
230,11.417370350252455
231,16.066450655254762
232,17.71065702309753
233,13.811828073389211
234,16.055581819349566
235,13.464819746093365
236,14.456818869538296
237,10.85366090141395
238,17.607099756261714
239,14.29486207760904
240,11.417370350252455
241,16.066450655254762
242,17.71065702309753
243,13.811828073389211
244,16.055581819349566
245,13.464819746093365
246,14.456818869538296
247,10.85366090141395
248,13.89901924559208
249,14.29486207760904
250,11.417370350252455
251,16.066450655254762
252,17.71065702309753
253,13.811828073389211
254,16.055581819349566
255,13.464819746093365
256,14.456818869538296
257,10.85366090141395
258,13.89901924559208
259,15.487725645474512
260,11.417370350252455
261,16.066450655254762
262,17.71065702309753
263,13.811828073389211
264,16.055581819349566
265,13.464819746093365
266,14.456818869538296
267,10.85366090141395
268,13.89901924559208
269,15.487725645474512
270,10.91634436677898
271,16.066450655254762
272,17.71065702309753
273,13.811828073389211
274,16.055581819349566
275,13.464819746093365
276,14.456818869538296
277,10.85366090141395
278,13.89901924559208
279,15.487725645474512
280,10.91634436677898
281,17.71065702309753
282,13.811828073389211
283,16.055581819349566
284,13.464819746093365
285,14.456818869538296
286,10.85366090141395
287,13.89901924559208
288,15.487725645474512
289,10.91634436677898
290,15.876751452808161
291,13.811828073389211
292,16.055581819349566
293,13.464819746093365
294,14.456818869538296
295,10.85366090141395
296,13.89901924559208
297,15.487725645474512
298,10.91634436677898
299,15.876751452808161
300,14.854415831418915
301,16.055581819349566
302,13.464819746093365
303,14.456818869538296
304,10.85366090141395
305,13.89901924559208
306,15.487725645474512
307,10.91634436677898
308,15.876751452808161
309,14.854415831418915
310,12.007443358579264
311,13.464819746093365
312,14.456818869538296
313,10.85366090141395
314,13.89901924559208
315,15.487725645474512
316,10.91634436677898
317,15.876751452808158
318,14.854415831418912
319,12.007443358579263
320,13.52834559459955
321,14.456818869538296
322,10.85366090141395
323,13.89901924559208
324,15.487725645474512
325,10.91634436677898
326,15.876751452808158
327,14.854415831418912
328,12.007443358579263
329,13.52834559459955
330,16.40576509273
331,10.85366090141395
332,13.89901924559208
333,15.487725645474512
334,10.91634436677898
335,15.876751452808158
336,14.854415831418912
337,12.007443358579263
338,13.52834559459955
339,16.40576509273
340,16.585005924798967
341,10.85366090141395
342,13.89901924559208
343,15.487725645474512
344,10.91634436677898
345,15.876751452808158
346,14.854415831418912
347,12.007443358579263
348,13.52834559459955
349,16.40576509273
350,16.585005924798967
351,13.660522406538615
352,13.89901924559208
353,15.487725645474512
354,10.91634436677898
355,15.876751452808158
356,14.854415831418912
357,12.007443358579263
358,13.52834559459955
359,16.405765092730004
360,16.58500592479897
361,13.660522406538622
362,14.11952672320687
363,15.487725645474512
364,10.91634436677898
365,15.876751452808158
366,14.854415831418912
367,12.007443358579263
368,13.52834559459955
369,16.405765092730004
370,16.58500592479897
371,13.660522406538622
372,14.11952672320687
373,15.750493763310917
374,10.91634436677898
375,15.876751452808158
376,14.854415831418912
377,12.007443358579263
378,13.52834559459955
379,16.405765092730004
380,16.58500592479897
381,13.660522406538622
382,14.11952672320687
383,15.750493763310917
384,16.516834965764776
385,15.876751452808158
386,14.854415831418912
387,12.007443358579263
388,13.52834559459955
389,16.405765092730004
390,16.58500592479897
391,13.660522406538622
392,14.11952672320687
393,15.750493763310917
394,16.516834965764776
395,11.336410918976354
396,15.876751452808158
397,14.854415831418912
398,12.007443358579263
399,13.52834559459955
400,16.405765092730004
401,16.58500592479897
402,13.660522406538622
403,14.11952672320687
404,15.75049376331092
405,16.516834965764776
406,11.336410918976355
407,11.465423698458835
408,14.854415831418912
409,12.007443358579263
410,13.52834559459955
411,16.405765092730004
412,16.58500592479897
413,13.660522406538622
414,14.11952672320687
415,15.75049376331092
416,16.516834965764776
417,11.336410918976355
418,11.465423698458835
419,13.895979512061668
420,12.007443358579263
