id,predicted
0,9.099891715560041
1,7.967151513960357
2,13.864790990296113
3,12.499536510111751
4,16.465903477976518
5,17.22563275592626
6,16.751958828683183
7,16.638448854888793
8,18.025285698794377
9,15.587603617475956
10,13.002675258317206
11,8.076443863265544
12,7.967151513960357
13,13.864790990296113
14,12.499536510111751
15,16.465903477976518
16,17.22563275592626
17,16.751958828683183
18,16.638448854888793
19,18.025285698794377
20,15.587603617475956
21,13.002675258317206
22,8.076443863265544
23,13.384054437295582
24,13.864790990296113
25,12.499536510111751
26,16.465903477976518
27,17.22563275592626
28,16.751958828683183
29,16.638448854888793
30,18.025285698794377
31,15.587603617475956
32,13.002675258317206
33,8.076443863265544
34,13.384054437295582
35,17.635710973453058
36,12.499536510111751
37,16.465903477976518
38,17.22563275592626
39,16.751958828683183
40,16.638448854888793
41,18.025285698794377
42,15.587603617475956
43,13.002675258317206
44,8.07644386326554
45,13.384054437295575
46,17.63571097345305
47,14.445460322103763
48,16.465903477976518
49,17.22563275592626
50,16.751958828683183
51,16.638448854888793
52,18.025285698794377
53,15.587603617475956
54,13.002675258317206
55,8.07644386326554
56,13.384054437295575
57,17.63571097345305
58,14.445460322103763
59,13.654959317066362
60,17.22563275592626
61,16.751958828683183
62,16.638448854888793
63,18.025285698794377
64,15.587603617475956
65,13.002675258317206
66,8.07644386326554
67,13.384054437295575
68,17.63571097345305
69,14.445460322103763
70,13.654959317066362
71,16.268813627129138
72,16.751958828683183
73,16.638448854888793
74,18.025285698794377
75,15.587603617475956
76,13.002675258317206
77,8.07644386326554
78,13.384054437295575
79,17.63571097345305
80,14.445460322103763
81,13.654959317066362
82,16.268813627129138
83,16.603445968000877
84,16.638448854888793
85,18.025285698794377
86,15.587603617475956
87,13.002675258317206
88,8.07644386326554
89,13.384054437295575
90,17.63571097345305
91,14.445460322103763
92,13.654959317066362
93,16.26881362712914
94,16.60344596800088
95,15.15749963799223
96,18.025285698794377
97,15.587603617475956
98,13.002675258317206
99,8.07644386326554
100,13.384054437295575
101,17.63571097345305
102,14.445460322103763
103,13.654959317066362
104,16.26881362712914
105,16.60344596800088
106,15.15749963799223
107,21.92647827709741
108,15.587603617475956
109,13.002675258317206
110,8.07644386326554
111,13.384054437295575
112,17.63571097345305
113,14.445460322103763
114,13.654959317066362
115,16.26881362712914
116,16.60344596800088
117,15.15749963799223
118,21.92647827709741
119,28.903154630592127
120,13.002675258317206
121,8.07644386326554
122,13.384054437295575
123,17.63571097345305
124,14.445460322103763
125,13.654959317066362
126,16.26881362712914
127,16.60344596800088
128,15.15749963799223
129,21.92647827709741
130,28.903154630592127
131,30.26331400531007
132,8.07644386326554
133,13.384054437295575
134,17.63571097345305
135,14.445460322103763
136,13.654959317066362
137,16.26881362712914
138,16.60344596800088
139,15.15749963799223
140,21.92647827709741
141,28.903154630592127
142,30.26331400531007
143,26.138209444825957
144,13.384054437295575
145,17.63571097345305
146,14.445460322103763
147,13.654959317066362
148,16.26881362712914
149,16.60344596800088
150,15.15749963799223
151,21.92647827709741
152,28.903154630592127
153,30.26331400531007
154,26.138209444825957
155,27.501285837063786
156,17.63571097345305
157,14.445460322103763
158,13.654959317066362
159,16.26881362712914
160,16.60344596800088
161,15.15749963799223
162,21.92647827709741
163,28.903154630592127
164,30.26331400531007
165,26.138209444825957
166,27.501285837063786
167,23.785480884522688
168,14.445460322103763
169,13.654959317066362
170,16.26881362712914
171,16.60344596800088
172,15.15749963799223
173,21.92647827709741
174,28.903154630592127
175,30.26331400531007
176,26.138209444825957
177,27.501285837063786
178,23.785480884522688
179,24.432081097668636
180,13.654959317066362
181,16.26881362712914
182,16.60344596800088
183,15.15749963799223
184,21.92647827709741
185,28.903154630592127
186,30.26331400531007
187,26.138209444825957
188,27.501285837063794
189,23.785480884522688
190,24.432081097668636
191,21.447223096188072
192,16.26881362712914
193,16.60344596800088
194,15.15749963799223
195,21.92647827709741
196,28.903154630592127
197,30.26331400531007
198,26.138209444825957
199,27.501285837063794
200,23.785480884522688
201,24.432081097668636
202,21.447223096188072
203,19.26621327837511
204,16.60344596800088
205,15.15749963799223
206,21.92647827709741
207,28.903154630592127
208,30.26331400531007
209,26.138209444825957
210,27.501285837063794
211,23.785480884522688
212,24.432081097668636
213,21.447223096188072
214,19.26621327837511
215,19.24356213349683
216,15.15749963799223
217,21.92647827709741
218,28.903154630592127
219,30.26331400531007
220,26.138209444825957
221,27.501285837063794
222,23.785480884522688
223,24.432081097668636
224,21.447223096188072
225,19.26621327837511
226,19.24356213349683
227,17.182499420861525
228,21.92647827709741
229,28.903154630592127
230,30.26331400531007
231,26.138209444825957
232,27.501285837063794
233,23.785480884522688
234,24.432081097668636
235,21.447223096188072
236,19.266213278375115
237,19.243562133496837
238,17.182499420861532
239,20.200341651075334
240,28.903154630592127
241,30.26331400531007
242,26.138209444825957
243,27.501285837063794
244,23.785480884522688
245,24.432081097668636
246,21.447223096188072
247,19.266213278375115
248,19.243562133496837
249,17.182499420861532
250,20.200341651075334
251,19.650063562198074
252,30.26331400531007
253,26.138209444825957
254,27.501285837063794
255,23.785480884522688
256,24.432081097668636
257,21.447223096188072
258,19.266213278375115
259,19.243562133496837
260,17.182499420861532
261,20.200341651075334
262,19.650063562198074
263,20.647425953306787
264,26.138209444825957
265,27.501285837063794
266,23.785480884522688
267,24.432081097668636
268,21.447223096188072
269,19.266213278375115
270,19.243562133496837
271,17.182499420861532
272,20.200341651075334
273,19.650063562198074
274,20.647425953306787
275,22.703061362717698
276,27.501285837063794
277,23.785480884522688
278,24.432081097668636
279,21.447223096188072
280,19.266213278375115
281,19.243562133496837
282,17.182499420861532
283,20.200341651075334
284,19.650063562198074
285,20.647425953306794
286,22.70306136271769
287,24.47438430863882
288,23.785480884522688
289,24.432081097668636
290,21.447223096188072
291,19.266213278375115
292,19.243562133496837
293,17.182499420861532
294,20.200341651075334
295,19.650063562198074
296,20.647425953306794
297,22.70306136271769
298,24.47438430863882
299,20.125231745107087
300,24.432081097668636
301,21.447223096188072
302,19.266213278375115
303,19.243562133496837
304,17.182499420861532
305,20.200341651075334
306,19.650063562198074
307,20.647425953306794
308,22.70306136271769
309,24.47438430863882
310,20.125231745107087
311,19.603645623125942
312,21.447223096188072
313,19.266213278375115
314,19.243562133496837
315,17.182499420861532
316,20.200341651075334
317,19.650063562198074
318,20.647425953306794
319,22.70306136271769
320,24.47438430863882
321,20.125231745107087
322,19.603645623125942
323,22.15388947533797
324,19.266213278375115
325,19.243562133496837
326,17.182499420861532
327,20.200341651075334
328,19.650063562198074
329,20.647425953306794
330,22.70306136271769
331,24.47438430863882
332,20.125231745107087
333,19.603645623125942
334,22.15388947533797
335,23.56129811806275
336,19.243562133496837
337,17.182499420861532
338,20.200341651075334
339,19.650063562198074
340,20.647425953306794
341,22.70306136271769
342,24.47438430863882
343,20.125231745107087
344,19.603645623125942
345,22.15388947533797
346,23.56129811806275
347,22.296620545058666
348,17.182499420861532
349,20.200341651075334
350,19.650063562198074
351,20.647425953306794
352,22.70306136271769
353,24.47438430863882
354,20.125231745107087
355,19.603645623125942
356,22.15388947533797
357,23.56129811806275
358,22.296620545058666
359,21.878501985898783
360,20.200341651075334
361,19.650063562198074
362,20.647425953306794
363,22.70306136271769
364,24.47438430863882
365,20.125231745107087
366,19.603645623125942
367,22.15388947533797
368,23.56129811806275
369,22.296620545058666
370,21.878501985898783
371,23.451041685308674
372,19.650063562198074
373,20.647425953306794
374,22.70306136271769
375,24.47438430863882
376,20.125231745107087
377,19.603645623125942
378,22.15388947533797
379,23.56129811806275
380,22.296620545058666
381,21.878501985898783
382,23.451041685308674
383,27.365262719547605
384,20.647425953306794
385,22.70306136271769
386,24.47438430863882
387,20.125231745107087
388,19.603645623125942
389,22.15388947533797
390,23.56129811806275
391,22.296620545058666
392,21.878501985898783
393,23.451041685308674
394,27.365262719547605
395,25.04186200294486
396,22.70306136271769
397,24.47438430863882
398,20.125231745107087
399,19.603645623125942
400,22.15388947533797
401,23.56129811806275
402,22.296620545058666
403,21.878501985898783
404,23.451041685308674
405,27.365262719547605
406,25.04186200294486
407,22.208703921152296
408,24.47438430863882
409,20.125231745107087
410,19.603645623125942
411,22.15388947533797
412,23.56129811806275
413,22.296620545058666
414,21.878501985898783
415,23.451041685308674
416,27.365262719547605
417,25.04186200294486
418,22.208703921152296
419,21.396610950009986
420,20.125231745107087
421,19.603645623125942
422,22.15388947533797
423,23.56129811806275
424,22.296620545058666
425,21.878501985898783
426,23.451041685308674
427,27.365262719547605
428,25.04186200294486
429,22.208703921152296
430,21.396610950009993
431,21.86654811276596
432,19.603645623125942
433,22.15388947533797
434,23.56129811806275
435,22.296620545058666
436,21.878501985898783
437,23.451041685308674
438,27.365262719547605
439,25.04186200294486
440,22.208703921152296
441,21.396610950009993
442,21.86654811276596
443,23.259234081738274
444,22.15388947533797
445,23.56129811806275
446,22.296620545058666
447,21.878501985898783
448,23.451041685308674
449,27.365262719547605
