id,predicted
0,16.28769162122231
1,9.501274590047718
2,12.738990404331464
3,19.857335515606838
4,21.147564770942505
5,16.352986443632698
6,14.574662167783789
7,21.123235072954007
8,23.548597417117872
9,18.419767622671184
10,15.960654349271028
11,12.99147840256282
12,9.501274590047718
13,12.738990404331464
14,19.857335515606838
15,21.147564770942505
16,16.352986443632698
17,14.574662167783789
18,21.123235072954007
19,23.548597417117872
20,18.419767622671184
21,15.960654349271028
22,12.99147840256282
23,15.17236586730349
24,12.738990404331464
25,19.857335515606838
26,21.147564770942505
27,16.352986443632698
28,14.574662167783789
29,21.123235072954007
30,23.548597417117872
31,18.419767622671184
32,15.960654349271028
33,12.99147840256282
34,15.17236586730349
35,14.92133234560022
36,19.857335515606838
37,21.147564770942505
38,16.352986443632698
39,14.574662167783789
40,21.123235072954007
41,23.548597417117872
42,18.419767622671184
43,15.960654349271028
44,12.991478402562816
45,15.172365867303494
46,14.921332345600224
47,14.427494841083611
48,21.147564770942505
49,16.352986443632698
50,14.574662167783789
51,21.123235072954007
52,23.548597417117872
53,18.419767622671184
54,15.960654349271028
55,12.991478402562816
56,15.172365867303494
57,14.921332345600224
58,14.427494841083611
59,17.139888561085925
60,16.352986443632698
61,14.574662167783789
62,21.123235072954007
63,23.548597417117872
64,18.419767622671184
65,15.960654349271028
66,12.991478402562816
67,15.172365867303494
68,14.921332345600224
69,14.427494841083611
70,17.139888561085925
71,22.036678614314546
72,14.574662167783789
73,21.123235072954007
74,23.548597417117872
75,18.419767622671184
76,15.960654349271028
77,12.991478402562816
78,15.172365867303494
79,14.921332345600224
80,14.427494841083611
81,17.139888561085925
82,22.036678614314546
83,16.145668794210202
84,21.123235072954007
85,23.548597417117872
86,18.419767622671184
87,15.960654349271028
88,12.991478402562816
89,15.172365867303494
90,14.921332345600224
91,14.427494841083611
92,17.13988856108592
93,22.036678614314543
94,16.1456687942102
95,19.363060901529845
96,23.548597417117872
97,18.419767622671184
98,15.960654349271028
99,12.991478402562816
100,15.172365867303494
101,14.921332345600224
102,14.427494841083611
103,17.13988856108592
104,22.036678614314543
105,16.1456687942102
106,19.363060901529845
107,18.419767622671184
108,15.960654349271028
109,12.991478402562816
110,15.172365867303494
111,14.921332345600224
112,14.427494841083611
113,17.13988856108592
114,22.036678614314543
115,16.1456687942102
116,19.363060901529845
117,30.54791378275735
118,15.960654349271028
119,12.991478402562816
120,15.172365867303494
121,14.921332345600224
122,14.427494841083611
123,17.13988856108592
124,22.036678614314543
125,16.1456687942102
126,19.363060901529845
127,30.54791378275735
128,30.505050469238842
129,12.991478402562816
130,15.172365867303494
131,14.921332345600224
132,14.427494841083611
133,17.13988856108592
134,22.036678614314543
135,16.1456687942102
136,19.363060901529845
137,30.54791378275736
138,30.505050469238835
139,23.13858547594481
140,15.172365867303494
141,14.921332345600224
142,14.427494841083611
143,17.13988856108592
144,22.036678614314543
145,16.1456687942102
146,19.363060901529845
147,30.54791378275736
148,30.505050469238835
149,23.13858547594481
150,34.19912877609174
151,14.921332345600224
152,14.427494841083611
153,17.13988856108592
154,22.036678614314543
155,16.1456687942102
156,19.363060901529845
157,30.54791378275736
158,30.505050469238835
159,23.13858547594481
160,34.19912877609174
161,32.28656348450341
162,14.427494841083611
163,17.13988856108592
164,22.036678614314543
165,16.1456687942102
166,19.363060901529845
167,30.54791378275736
168,30.505050469238835
169,23.13858547594481
170,34.19912877609174
171,32.28656348450341
172,27.947953122290176
173,17.13988856108592
174,22.036678614314543
175,16.1456687942102
176,19.363060901529845
177,30.54791378275736
178,30.505050469238835
179,23.13858547594481
180,34.19912877609175
181,32.28656348450341
182,27.94795312229017
183,25.171398982513065
184,22.036678614314543
185,16.1456687942102
186,19.363060901529845
187,30.54791378275736
188,30.505050469238835
189,23.13858547594481
190,34.19912877609175
191,32.28656348450341
192,27.94795312229017
193,25.171398982513065
194,28.953703096742398
195,16.1456687942102
196,19.363060901529845
197,30.54791378275736
198,30.505050469238835
199,23.13858547594481
200,34.19912877609175
201,32.28656348450341
202,27.94795312229017
203,25.171398982513065
204,28.953703096742398
205,30.727040785585427
206,19.363060901529845
207,30.54791378275736
208,30.505050469238835
209,23.13858547594481
210,34.19912877609175
211,32.28656348450341
212,27.94795312229017
213,25.171398982513065
214,28.953703096742398
215,30.727040785585427
216,23.02715382871517
217,30.54791378275736
218,30.505050469238835
219,23.13858547594481
220,34.19912877609175
221,32.28656348450341
222,27.94795312229017
223,25.171398982513065
224,28.953703096742398
225,30.727040785585427
226,23.027153828715175
227,22.136570468111525
228,30.54791378275736
229,30.505050469238835
230,23.13858547594481
231,34.19912877609175
232,32.28656348450341
233,27.94795312229017
234,25.171398982513065
235,28.953703096742398
236,30.727040785585427
237,23.027153828715175
238,22.136570468111525
239,34.00731206868405
240,30.505050469238835
241,23.13858547594481
242,34.19912877609175
243,32.28656348450341
244,27.94795312229017
245,25.171398982513065
246,28.953703096742398
247,30.727040785585427
248,23.027153828715175
249,22.136570468111525
250,34.00731206868405
251,34.13000913973889
252,23.13858547594481
253,34.19912877609175
254,32.28656348450341
255,27.94795312229017
256,25.171398982513065
257,28.953703096742398
258,30.727040785585427
259,23.027153828715175
260,22.136570468111525
261,34.00731206868405
262,34.13000913973889
263,29.784497148055017
264,34.19912877609175
265,32.28656348450341
266,27.94795312229017
267,25.171398982513065
268,28.953703096742398
269,30.727040785585427
270,23.027153828715175
271,22.136570468111525
272,34.00731206868405
273,34.13000913973888
274,29.784497148055014
275,26.694736372088723
276,32.28656348450341
277,27.94795312229017
278,25.171398982513065
279,28.953703096742398
280,30.727040785585427
281,23.027153828715175
282,22.136570468111525
283,34.00731206868405
284,34.13000913973888
285,29.784497148055014
286,26.694736372088723
287,22.152464862007932
288,27.94795312229017
289,25.171398982513065
290,28.953703096742398
291,30.727040785585427
292,23.027153828715175
293,22.136570468111525
294,34.00731206868405
295,34.13000913973888
296,29.784497148055014
297,26.694736372088723
298,22.152464862007932
299,24.00213497174974
300,25.171398982513065
301,28.953703096742398
302,30.727040785585427
303,23.027153828715175
304,22.136570468111525
305,34.00731206868405
306,34.13000913973888
307,29.784497148055014
308,26.694736372088723
309,22.152464862007932
310,24.00213497174974
311,20.003770123416295
312,28.953703096742398
313,30.727040785585427
314,23.027153828715175
315,22.136570468111525
316,34.00731206868405
317,34.13000913973888
318,29.784497148055014
319,26.694736372088723
320,22.15246486200793
321,24.002134971749737
322,20.00377012341629
323,17.714374677825365
324,30.727040785585427
325,23.027153828715175
326,22.136570468111525
327,34.00731206868405
328,34.13000913973888
329,29.784497148055014
330,26.694736372088723
331,22.15246486200793
332,24.002134971749737
333,20.00377012341629
334,17.714374677825365
335,28.39604480493208
336,23.027153828715175
337,22.136570468111525
338,34.00731206868405
339,34.13000913973888
340,29.784497148055014
341,26.694736372088723
342,22.15246486200793
343,24.002134971749737
344,20.00377012341629
345,17.714374677825365
346,28.39604480493208
347,34.29372566167713
348,22.136570468111525
349,34.00731206868405
350,34.13000913973888
351,29.784497148055014
352,26.694736372088723
353,22.15246486200793
354,24.002134971749737
355,20.00377012341629
356,17.714374677825365
357,28.39604480493208
358,34.29372566167713
359,31.1914479814451
360,34.00731206868405
361,34.13000913973888
362,29.784497148055014
363,26.694736372088723
364,22.15246486200793
365,24.002134971749737
366,20.00377012341629
367,17.714374677825365
368,28.396044804932078
369,34.29372566167713
370,31.191447981445098
371,29.330504332697718
372,34.13000913973888
373,29.784497148055014
374,26.694736372088723
375,22.15246486200793
376,24.002134971749737
377,20.00377012341629
378,17.714374677825365
379,28.396044804932078
380,34.29372566167713
381,31.191447981445098
382,29.330504332697718
383,32.685470889685845
384,29.784497148055014
385,26.694736372088723
386,22.15246486200793
387,24.002134971749737
388,20.00377012341629
389,17.714374677825365
390,28.396044804932078
391,34.29372566167713
392,31.191447981445098
393,29.330504332697718
394,32.685470889685845
395,35.05544784399729
396,26.694736372088723
397,22.15246486200793
398,24.002134971749737
399,20.00377012341629
400,17.714374677825365
401,28.396044804932078
